,Unnamed: 0,Label,Unnamed: 0.1,cosine,req1,req1Id,req1Priority,req1Product,req1Release,req1Severity,req1Type,req1Ver,req2,req2Id,req2Priority,req2Product,req2Release,req2Severity,req2Type,req2Ver
1454,1282,1,1282.0,0.3380617018914066,consider active tab a part of multi selection by default,1468443,P3,Firefox,Firefox 62,normal,enhancement,Trunk,implement ability to close selection of tab,1458022,P3,Firefox,Firefox 62,normal,enhancement,Trunk
2489,190,1,190.0,0.2886751345948129,update navigation toolbar overflow panel for photon,1352692,--,Firefox,---,normal,enhancement,53 Branch,add permanent/ sticky area to overflow panel behind pref,1354079,P1,Firefox,Firefox 55,normal,enhancement,53 Branch
4605,,0,,,context menu redesigned new tab page should display context menu button for all discovery stream layout,1527642,,Firefox,,,,,context menu implement bookmark menu option inside pocket new tab,1531587,,Firefox,,,,
2134,9647,0,,0.0,attempt to recover open tab from firefox sync when sessionstorage is corrupted,1077760,P3,Firefox,---,normal,enhancement,24 Branch,sponsored collection component or modification to existing component,1567271,P2,Firefox,---,normal,enhancement,unspecified
106,7383,0,,0.0,secreview content handler api,1488106,--,Firefox,Future,normal,enhancement,unspecified,add new error page for mozilla pkix error mitm detected,1450784,P1,Firefox,Firefox 66,normal,enhancement,unspecified
4561,734,1,734.0,0.0,top site search shortcut,1479806,--,Firefox,---,normal,enhancement,unspecified,too many pinned link cause rangeerror invalid array length,1482484,P1,Firefox,Firefox 63,normal,enhancement,unspecified
2325,5003,0,,0.2581988897471611,consider reuploading inconsistent bookmark immediately after sync,1515784,P2,Firefox,---,normal,enhancement,unspecified,stop allowing place backend creation of new live bookmark also through sync,1477671,P1,Firefox,Firefox 64,normal,enhancement,Trunk
4023,8883,0,,0.0,consolidate identical rule for win/linux/osx downloads indicator into shared stylesheet,1376515,P1,Firefox,Firefox 56,normal,enhancement,unspecified,bookmark marked a load in sidebar open in current tab when opened in location bar,469010,--,Firefox,---,normal,enhancement,Trunk
3569,8064,0,,0.0,use homepage get /set more consistently,1537736,P2,Firefox,Firefox 68,normal,enhancement,unspecified,replace can draw in titlebar with run time check,1450279,--,Firefox,Firefox 61,normal,enhancement,Trunk
2575,674,1,674.0,0.14285714285714285,restrict access of third party tracker to their cookie jar,1473978,P3,Firefox,---,normal,enhancement,unspecified,add test with cookie permission for image cache case,1488635,P1,Firefox,Firefox 64,normal,enhancement,unspecified
2702,,0,,,uninterruptible reflow at loadurl chrome //browser/content/urlbarbindings xml,1365605,,Firefox,,,,,photon improve perceived ui performance in firefox bug for triage,1348289,,Firefox,,,,
1933,788,1,788.0,0.20412414523193154,fission for front end,1505898,P3,Firefox,---,normal,enhancement,unspecified,simulate fission for browser actor by blocking them from receiving subframe event,1490810,P3,Firefox,Firefox 64,normal,enhancement,Trunk
505,868,1,868.0,0.0,improve public fxa api,1565960,P2,Firefox,---,normal,enhancement,Trunk,remove fxaccounts internal/external/object freeze / weirdness,1574048,P1,Firefox,---,normal,enhancement,unspecified
3691,1843,1,1843.0,0.28284271247461895,export add simplified onboarding cfr installing and bug fix to activity stream,1498314,P2,Firefox,Firefox 64,normal,enhancement,unspecified,flip pref to turn simplified onboarding on,1496721,P1,Firefox,Firefox 64,normal,enhancement,unspecified
1511,,0,,,migrate sidebar into toolbar for current user in firefox,1375080,,Firefox,,,,,implement sidebar update for photon,1353421,,Firefox,,,,
1222,2307,1,2307.0,0.2672612419124244,handle request change with updatewith verify that state stay consistent,1429260,P1,Firefox,Firefox 62,normal,enhancement,Trunk,prevent further payment request dialog change while waiting for change response,1429263,P3,Firefox,---,normal,enhancement,Trunk
4601,13040,0,,0.0,reconsider extending security support for firefox on window xp and vista,1495991,--,Firefox,---,normal,enhancement,52 Branch,top site focus and hover ux update,1552932,P1,Firefox,Firefox 69,normal,enhancement,67 Branch
4176,2062,1,2062.0,0.14433756729740646,allow view to limit search to specific source,1502388,P1,Firefox,Firefox 66,normal,enhancement,unspecified,create source filtering helper joining prefs and restriction char,1502385,P1,Firefox,Firefox 65,normal,enhancement,unspecified
2116,1293,1,1293.0,0.5270462766947299,add router preview prerender noscripts and bug fix to activity stream,1472302,--,Firefox,Firefox 63,normal,enhancement,unspecified,add site added unblocking deleted updating and bug fix to activity stream,1470588,--,Firefox,Firefox 63,normal,enhancement,unspecified
587,1238,0,,0.0,use duckduckgo a default search engine in private browsing mode,1417148,--,Firefox,---,normal,enhancement,unspecified,disable fastblocking when user ha interacted with document,1485492,P2,Firefox,Firefox 63,normal,enhancement,unspecified
3367,,0,,,cs update for top site section component,1519484,,Firefox,,,,,export add discovery component search polish and bug fix to activity stream,1520691,,Firefox,,,,
2178,1790,1,1790.0,0.1414213562373095,stop fetching icon from place backend just make frontend use page icon protocol,1358791,P3,Firefox,---,normal,enhancement,unspecified,store higher resolution favicons in place,492172,P5,Firefox,Firefox 58,normal,enhancement,unspecified
4786,6789,0,,0.0,evaluate use of interstitial when clicking send/monitor button in fxa toolbar menu,1568553,P1,Firefox,---,normal,enhancement,unspecified,remove open in sidebar feature,1452645,P1,Firefox,Firefox 63,normal,enhancement,50 Branch
716,294,1,294.0,0.0,photon make firefox start more quickly,1355956,--,Firefox,---,normal,enhancement,unspecified,fxaccounts module loaded too early at startup,1369539,P2,Firefox,Firefox 56,normal,enhancement,unspecified
1198,1464,1,1464.0,0.0,reduce/clarify urlbarcontroller dependency on browser window,1500483,P1,Firefox,Firefox 65,normal,enhancement,Trunk,set up initial method for handling result selection in new address bar architecture,1498181,P1,Firefox,Firefox 64,normal,enhancement,Trunk
1839,7001,0,,0.0,ability to always save downloaded file instead of opening dialog box,1534235,--,Firefox,---,normal,enhancement,67 Branch,use fluent for about restartrequired,1488788,P3,Firefox,Firefox 64,normal,enhancement,unspecified
4409,1850,1,1850.0,0.11785113019775792,export add send to device snippet right to left robustness and bug fix to activity stream,1499886,P2,Firefox,Firefox 64,normal,enhancement,unspecified,add targeting parameter exposing if browser is up to date,1492853,P3,Firefox,Firefox 64,normal,enhancement,unspecified
3809,,0,,,go over security checklist for layout endpoint,1520225,,Firefox,,,,,pocket new tab mvp,1512725,,Firefox,,,,
4057,1163,1,1163.0,0.6154574548966636,add and help button to static hamburger menu,1354120,--,Firefox,---,normal,enhancement,Trunk,add open file save page a page setup and print button to static hamburger menu,1354116,P1,Firefox,Firefox 55,normal,enhancement,Trunk
1158,9003,0,,0.0,add frequency cap for moment page,1570403,P2,Firefox,---,normal,enhancement,unspecified,bookmark menu should be default location for user saved search,415562,--,Firefox,Future,normal,enhancement,Trunk
449,12990,0,,0.0,modular re implementation of awesomebar result list,1477942,P3,Firefox,---,normal,enhancement,Trunk,when user doe not specify http or try first,1454541,--,Firefox,---,normal,enhancement,52 Branch
345,1470,1,1470.0,0.1507556722888818,urlbarinput setvaluefromresult should set usertypedvalue,1501623,P2,Firefox,Firefox 67,normal,enhancement,Trunk,urlbarinput add method for setting value from result and migrate urlbar test away from setting textvalue,1501624,P1,Firefox,Firefox 65,normal,enhancement,Trunk
2281,1146,1,1146.0,0.0,fluent migration using in tree string,1485002,P1,Firefox,---,normal,enhancement,unspecified,turn off prerendering in aboutnewtabservice jsm,1555390,P1,Firefox,Firefox 69,normal,enhancement,unspecified
1062,1881,1,1881.0,0.7302967433402214,reindex full text of bookmarked page a they are revisited,342917,--,Firefox,---,normal,enhancement,Trunk,index full text of page a they are bookmarked,342916,--,Firefox,---,normal,enhancement,Trunk
4901,,0,,,show last accessed column in site data manager,1431029,,Firefox,,,,,storage site data and cooky management,1421690,,Firefox,,,,
2246,403,1,403.0,0.26967994498529685,photon speculatively open network connection a soon a possible when we know intended site destination,1363772,--,Firefox,---,normal,enhancement,unspecified,speculatively connect to bookmarked site on mousedown,1355460,P3,Firefox,---,normal,enhancement,unspecified
1319,1970,0,,0.0,consider disabling toolbar/toolbox ui while payment request dialog is showing,1500604,P1,Firefox,---,normal,enhancement,Trunk,form field shouldn be marked invalid immediately for add form only edit form,1483425,P1,Firefox,Firefox 63,normal,enhancement,unspecified
4280,1486,1,1486.0,0.4629100498862757,add new photon themed download icon,1371834,P1,Firefox,Firefox 56,normal,enhancement,unspecified,ux new download animation for photon svg asset,1353434,P1,Firefox,---,normal,enhancement,55 Branch
4489,,0,,,create header for protection report,1557047,,Firefox,,,,,add ui for social tracking,1559431,,Firefox,,,,
2397,3787,0,,0.0,consider how bookmark restores interact with mirror,1432681,P2,Firefox,---,normal,enhancement,unspecified,discoverystream should check cache on system tick,1518860,--,Firefox,---,normal,enhancement,unspecified
111,2578,1,2578.0,0.1414213562373095,card ui to support spoc variant,1566545,P1,Firefox,Firefox 70,normal,enhancement,unspecified,update dscard component to use cta variant string value from layout endpoint,1575108,P1,Firefox,---,normal,enhancement,unspecified
4457,2606,0,,0.0,support installing official language pack from amo,1469696,P1,Firefox,Firefox 64,normal,enhancement,unspecified,tracking protection break login,1470298,P3,Firefox,---,normal,enhancement,unspecified
3307,6640,0,,0.0,identify test failing with quantum bar,1514164,P1,Firefox,Firefox 66,normal,enhancement,unspecified,telemetry source in a router is null,1465178,P1,Firefox,Firefox 62,normal,enhancement,unspecified
1284,279,1,279.0,0.0,photon make firefox start more quickly,1355956,--,Firefox,---,normal,enhancement,unspecified,can nscontentprefservice avoid main thread io before first window is shown,1361095,P3,Firefox,---,normal,enhancement,unspecified
3082,9900,0,,0.0,enhancement request for about config to make it more usable,437462,--,Firefox,---,normal,enhancement,unspecified,cfr pin tab animation wrongly show initial frame when it is paused,1544422,P1,Firefox,---,normal,enhancement,Trunk
2598,869,1,869.0,0.0,improve public fxa api,1565960,P2,Firefox,---,normal,enhancement,Trunk,refactor session/account status handling,1574051,P1,Firefox,---,normal,enhancement,unspecified
2505,1828,1,1828.0,0.5773502691896258,remove search arrow go rtl svg,1363739,--,Firefox,Firefox 55,normal,enhancement,Trunk,stop using not target selector in search arrow go svg,1363075,--,Firefox,Firefox 55,normal,enhancement,unspecified
542,5129,0,,0.0,use aria label in addition to title for block button in snippet template,1546474,P1,Firefox,Firefox 68,normal,enhancement,unspecified,firefox edit find in this page doe not provide match whole word only,243500,--,Firefox,---,normal,enhancement,unspecified
1479,,0,,,populating default profile with google and amazon top site search shortcut tile,1480509,,Firefox,,,,,add top search fixed search and bug fix to activity stream,1482205,,Firefox,,,,
3041,5973,0,,0.0,make canvas permission first class permission,1413780,P1,Firefox,Firefox 59,normal,enhancement,unspecified,ux about addons extension content and design update,1356548,P1,Firefox,Firefox 57,normal,enhancement,unspecified
4342,9314,0,,0.125,ux svg asset and spec for new page loading indicator,1370331,P1,Firefox,---,normal,enhancement,55 Branch,for page that are image store scaled px and resampled version of image a favicon,403651,P5,Firefox,---,normal,enhancement,Trunk
2163,1110,1,1110.0,0.18257418583505536,uplift top search feature to firefox,1482398,P1,Firefox,Firefox 62,normal,enhancement,unspecified,turn search shortcut off and default filtering by default for release,1483615,P2,Firefox,Firefox 63,normal,enhancement,unspecified
4273,1085,1,1085.0,0.4,uplift top search feature to firefox,1482398,P1,Firefox,Firefox 62,normal,enhancement,unspecified,add/edit new top search shortcut,1480507,P1,Firefox,Firefox 63,normal,enhancement,unspecified
1399,,0,,,insert initial browser dynamically to make it possible to set initial remoteness and whether it need to load about blank,1486079,,Firefox,,,,,don create about blank for initial browser,1362774,,Firefox,,,,
705,1724,1,1724.0,0.2721655269759087,add tab able search search telemetry and bug fix to activity stream,1483375,--,Firefox,Firefox 63,normal,enhancement,unspecified,add search shortcut count to session stats,1483297,P1,Firefox,Firefox 63,normal,enhancement,unspecified
