,id1,Description1,id2,Description2,Type of dependency
7960,1709,   It was once possible to edit the original issu...,25534,  One use case is the following: Review of issue...,independent
7961,548,"   Hi,\r\n\r\nRedmine does a great job concerning...",569,   Thanks for the great piece of work! It would b...,independent
7962,30023,  I installed redmine with sqlite3 in my pc (mac...,2175,   After creating a document and adding a second ...,independent
7963,9422,   My project hierarchy is one TopProject with tw...,7358,   It'll be usefull to see on activity page all i...,independent
7964,274,   I would like to see the ability to add time tr...,1453,   When used with the automatic repository creati...,independent
7965,318,   Project manager always assigns hundreds of iss...,31107,  Hello!\r\nWe run redmine 2.4.2 and use rdm-mai...,independent
7966,2849,   It would be great to support drag and drop on ...,4374,   It would be very handy to be able to preview t...,independent
7967,10503,   We have groups of employees specialised in dif...,8515,   May be 2checkout or something else...  PayPal ...,independent
7968,32312,  Add configuration point to be able to disable ...,22087,"   Hi,\r\nPlease, implement a voting for issues",independent
7969,2405,   How can I change the tracker of issue?\r\n\r\n...,29354,  Allow configuring email notifications to be se...,independent
7970,7862,   впывпывап\r\nывпаывпа\r\nывапы\r\n,28587,"  Hi,\r\n\r\nWe would like to remind issue autho...",independent
7971,4914,"   esta es una prueba, es español jejeje\r\n\r\n\r\n",509,"   Using LDAP is nice, being able to create LDAP ...",independent
7972,20388,   Now in Attachment model is\r\n\r\n    after_de...,22490,   Feature introduced as #5490 might be useful in...,independent
7973,1430,   I want a method to stop/run email notification...,5010,   I am strongly missing the estimated hours per ...,independent
7974,29520,  Allow user to select 'Subtasks' column to see ...,4638,   Finishing Document GMCP,independent
7975,439,   Please add a sortable due date column in the i...,2800,   I'm tempted to file this as a defect but will ...,independent
7976,12966,"   At the moment all modules like documents, file...",13471,   I would be nice to have the possibility to pub...,independent
7977,13056,   When user wants filter issue using a relation ...,2594,"   On the /issues page, there's no way to sort by...",independent
7978,2075,   If you start a new version (milestone in the R...,5217,"   Hi,\r\nIs there any plugins available to to ha...",independent
7979,6381,"   As it is in version 1.0, _redmine:email:receiv...",8875,"   I have Redmine installed on a local, virtual s...",independent
7980,10886,"   With Git, you are encouraged to enter commit m...",21448,   My users attach lots and lots of images to iss...,independent
7981,4037,   I am working in an university and we've starte...,7640,"   Gravatar offers ""mm (mystery man)"" default ima...",independent
7982,29405,"  Hi,\r\n\r\nAccording Google, this a basic Cont...",4921,"   When many project arrive, also comes the coinc...",independent
7983,12211,   Due better formatting I'd propose to wrap issu...,30796,"  Hi guys,\r\n\r\nI we are using Redmine for our...",independent
7984,10809,   We would like to be able to position tables id...,16104,   in my company we have 2 redmines.\r\nOne for o...,independent
7985,5286,   I'm trying to use Excel<-Redmine import featur...,1749,"   In the select box to move an issue, you have a...",independent
7986,12120,   Just like the filters in the issues' list.,33730, Currently there is a new issue link on the ver...,independent
7987,14420,   I tried several times to submit a detailed rep...,10606,   When in issues list I flag several issues and ...,independent
7988,8007,   Redmine has:\r\n* @view_my_account@ hook - for...,519,"   First, thank you very much for great software!...",independent
7989,6264,   in the link ADD TO CUBE there is no employee n...,26842,  Criar .bat para rodar o dump no serviço do win...,independent
7990,8816,"   Hi everyone,\r\n\r\nit would be great if there...",4898,   Nova tarefa teste.,independent
7991,12787,   /.rvm/gems/ruby-1.9.3-p327/gems/activesupport-...,5417,"   When I break a project into versions, there's ...",independent
7992,32561,  If i want to filter issues with filter of a mu...,6380,"   Hi, could you allow user to choose different f...",independent
7993,6516,   زبان فارسی اضافه شد,19718,   The Redmine software is delivered with a GANTT...,independent
7994,24531,  I am newer for Issue Log and I want to create ...,1394,   Sometimes it's easier to remember who did what...,independent
7995,18257,   Current plugins delivering additional macros f...,25648,  I our organisation we would appreciate a funct...,independent
7996,1120,   It would be useful to have some wiki format to...,1439,"   It would be nice if, when referencing to a cer...",independent
7997,299,   Grouping e.g. with a small indent of subprojec...,9927,   Some defective e-mail servers can't handle e-m...,independent
7998,26846,"  Currently, members are added to the a project ...",28536,"  I'm sorry, but I need an ""upgrade for dummies""...",independent
7999,9632,   Rather than doing an update with a message lik...,8745,   There was at least one undocumented API featur...,independent
8000,8980,   1.期中檢核\r\n2.期末檢核\r\n3.總檢核,450,   Redmine does not have preview on add_issue scr...,independent
8001,276,   Please add CVS support. I know SVN is a better...,10269,   One of my pet peeves with trackers is that alt...,independent
8002,7526,   I configured my forge so that Redmine creates ...,14008,"   See #7071, it also happened to me a couple of ...",independent
8003,11928,"   With some system, registered customers can sen...",28237,"  Hi All,\r\n\r\nI just have a problem, I create...",independent
8004,11104,   I would like to propose to include to the Redm...,22043,"   Hi,\r\nI often use a task with several subtask...",independent
8005,18469,   When I work on an issue most often I want to c...,934,   It'd be nice to be able to input a ticket # in...,independent
8006,7382,   h1. Overview\r\n\r\nBeing that Redmine is a pr...,3821,   I want to see all issues reported for category...,independent
8007,30486,"  I am going to just create this ticket, it's so...",3795,   Please you can find attached the greek transla...,independent
8008,8627,   It would be massively helpful if the Atom feed...,1259,"   It would be very useful to add this feature, e...",independent
8009,8803,"   Hallo Erwin,\r\n\r\nbitte um Einrichtung eines...",6909,   Let you have the fixing keywords anywhere you ...,independent
8010,15181,"   Hy,\r\n\r\nFirst I was looking an answer on th...",785,   I guess a lot of projects used with redmine ar...,independent
8011,2047,   It would be great if we could :\r\n\r\n* Show ...,18810,"   Just as the export feature of wiki module, Is ...",independent
8012,32240,"  You can add the ""Files"" column to the issues l...",3042,   Could be nice to have the possibility to updat...,independent
8013,674,   Redmine currently can only view the changeset ...,6936,   Allow administrative users to write notes abou...,independent
8014,1352,   Since the plugins are vital to building a grea...,5963,   Redmine does not reload SCM commit comments.\r...,independent
8015,1994,   Latex support could be included especially in ...,18386,   When we are awarding players and in general mo...,independent
8016,9911,"   currently, when I reply to a redmine task noti...",1930,   It would be very useful to be able to add drop...,independent
8017,10766,"   I'm using Redmine 1.3.1 stable. Now, I want to...",20903,   Is it possible the user to see the problem onl...,independent
8018,5483,   Subtask feature was implemented in r3573. \r\n...,27097,  Hello\r\n\r\nI want to use the key/value list....,independent
8019,10884,   Presenting the tool Redmine to anyone....\r\n\...,9079,"   Hi,\r\n\r\nI speak french, but excuse me for m...",independent
8020,10778,   Hi\r\n\r\nCould you please add a svn:ignore pr...,20595,"   Hello,\r\n\r\nNumbering support on header is v...",independent
