,id1,Description1,id2,Description2,Type of dependency
4554,3474,   The activity module shows per default only the...,1422,   I occasionally find myself needing to check ou...,duplicates
4555,13038,   It would be very helpful to have a field in ad...,1415,"   As pointed out by Jean Philippe in #1393, user...",relates
4556,17164,  Could there be a way to restrict file:/// URLs...,1415,"   As pointed out by Jean Philippe in #1393, user...",relates
4557,10966,"   Hello,\r\n\r\nFirst, thanks to all contributor...",1415,"   As pointed out by Jean Philippe in #1393, user...",duplicates
4558,6924,"   Hello, I have a problem. We have a project whi...",1411,   In my firm we are evaluating redmine for use a...,duplicates
4559,7246,   Mercurial has a concept of branches inside the...,1406,   I'd like the Git SCM Adapter to support Git br...,relates
4560,1387,   Git branches and tags are ignored by Redmine. ...,1406,   I'd like the Git SCM Adapter to support Git br...,duplicates
4561,1029,   I suppose it's your webserver's mime type conf...,1403,   I'd like to request a unified diff download/vi...,relates
4562,3872,   It should be usefull to add two functionalitie...,1391,   When I create an account for a new redMine use...,relates
4563,4342,   Administrator should be able to enable an opti...,1391,   When I create an account for a new redMine use...,duplicates
4564,1387,   Git branches and tags are ignored by Redmine. ...,1406,   I'd like the Git SCM Adapter to support Git br...,duplicates
4565,29097,  Hi I am new to redmine and we have installed i...,1385,"   I've attached ""migrate_from_jira.rake"", which ...",duplicates
4566,1188,   When the commit author matches an existing use...,1383,"   When browsing the repository commits, it shows...",duplicates
4567,1380,   It would be fantastic if deleting issues only ...,6666,"   Currently, deleting issues from the system res...",relates
4568,1380,   It would be fantastic if deleting issues only ...,7900,   A undo delete or a Recycle Issues Bin (like Wi...,relates
4569,1380,   It would be fantastic if deleting issues only ...,18027,"  Currently, issue deleted are ... deleted :-)\r...",relates
4570,1377,   The user profile should have multiple custom f...,242,   Allow users to edit their own custom fields an...,duplicates
4571,23309,  Members redmine in my corporation reported me ...,1365,   Presently the 'default' tracker value is deter...,relates
4572,21392,  The Tracker field is set by default to first t...,1365,   Presently the 'default' tracker value is deter...,duplicates
4573,14018,"  When creating new issues on Redmine, the defau...",1365,   Presently the 'default' tracker value is deter...,duplicates
4574,7493,   We are just about to automate the repo creatio...,1363,   Please allow underscores and potentially other...,duplicates
4575,1360,   I have several projects with the customers and...,1245,   it would be great to have the chance to close ...,relates
4576,1919,"   Currently, access to these fields is controlle...",1360,   I have several projects with the customers and...,relates
4577,9421,   Sometimes it is desirable to reopen a closed t...,1360,   I have several projects with the customers and...,relates
4578,7694,   We often have multiple version open during our...,1360,   I have several projects with the customers and...,duplicates
4579,2906,   Custom fields display for the newest stable re...,1358,   It would be nice to have a link_to field in th...,relates
4580,1179,   It would be very helpful if Text and Long Text...,1358,   It would be nice to have a link_to field in th...,relates
4581,1358,   It would be nice to have a link_to field in th...,5794,"   Custom fields can also be used to store URLs, ...",relates
4582,5250,   It would be interesting to allow administrator...,1358,   It would be nice to have a link_to field in th...,relates
4583,10398,   The aim of this new field type is to provide a...,1358,   It would be nice to have a link_to field in th...,duplicates
4584,5833,   Adding user defined columns is really great an...,1358,   It would be nice to have a link_to field in th...,duplicates
4585,2810,   It would be nice to have a way of setting up c...,1358,   It would be nice to have a link_to field in th...,duplicates
4586,675,   Redmine is definitely gaining big popularity! ...,1354,   It would be nice to have a setting to allow ak...,relates
4587,1353,   It would be useful to us if it were possible t...,1159,"   Currently, we can add one or many filters to s...",relates
4588,1342,"   Similar to the approach used with ""My assigned...",8099,   I would like to view all of the projects my te...,relates
4589,1342,"   Similar to the approach used with ""My assigned...",7956,   If root project does not have defined versions...,relates
4590,2048,   Create a integrated code review module like at...,1339,   As described in the forum: message#1077 - I th...,relates
4591,1687,   Use case :\r\n# Someone posts a patch.\r\n# So...,1339,   As described in the forum: message#1077 - I th...,relates
4592,2545,   It would be nice if users could use redmine to...,1339,   As described in the forum: message#1077 - I th...,duplicates
4593,3273,   it would be great to add comments to check-in's,1339,   As described in the forum: message#1077 - I th...,duplicates
4594,13278,   Redmine has a nice commit diff viewer (e.g. in...,1339,   As described in the forum: message#1077 - I th...,duplicates
4595,1338,"   Hello,\r\n\r\nJust browsed the issue list, I a...",398,   The watch function is useful function.\r\nBut ...,relates
4596,1104,"   Custom user fields (such as phone numbers, IM ...",1332,   It would be great to allow the user to modify ...,duplicates
4597,1447,   It would be great if possible for the users to...,1332,   It would be great to allow the user to modify ...,duplicates
4598,1331,   It would be great to be able to log time using...,1088,   It would be really nice to have the ability to...,duplicates
4599,1329,   It could be very useful to add the possibility...,3082,   it would be very useful to have a search (cont...,duplicates
4600,8879,   It would be very useful the possibility of *up...,1326,   Presently there is no way to add or edit an at...,relates
4601,4413,   It will be great if we have a possibility to d...,1326,   Presently there is no way to add or edit an at...,duplicates
4602,8032,   Would be nice to have the attachments (at leas...,1326,   Presently there is no way to add or edit an at...,duplicates
4603,2488,   When keeping a documents archive and uploading...,1326,   Presently there is no way to add or edit an at...,duplicates
4604,4606,   It will be nice feature because when you uploa...,1326,   Presently there is no way to add or edit an at...,duplicates
4605,3924,"   Hi all, \r\n    Firstly, thanks for the fantas...",1326,   Presently there is no way to add or edit an at...,duplicates
4606,2985,"   As discussed in #1651, actual CodeRay support ...",1313,   ultraviolet (http://ultraviolet.rubyforge.org)...,relates
4607,24681,  I propose replacing CodeRay with other syntax ...,1313,   ultraviolet (http://ultraviolet.rubyforge.org)...,relates
4608,1443,   Trac offers some really nice features in the r...,1311,   It would be great if revision histories could ...,relates
4609,7246,   Mercurial has a concept of branches inside the...,1311,   It would be great if revision histories could ...,relates
4610,1311,   It would be great if revision histories could ...,539,   It would be great to be able to add a differen...,relates
4611,1311,   It would be great if revision histories could ...,5279,   I am in a situation where I have two versions ...,relates
4612,3331,"   In the SVN repository browser, the 'Latest rev...",1311,   It would be great if revision histories could ...,duplicates
4613,3345,   In the repository view there is the ability to...,1311,   It would be great if revision histories could ...,duplicates
4614,1308,"   if the user base is large, it would be nice no...",21662,  My team used redmine over one year，now there a...,relates
4615,1306,   it would be nice if fixing an issue would set ...,11313,   Are there any plans to implement this feature?...,relates
4616,1296,   Some of the standard issue fields might not be...,1091,   I want to create a tracker with all the custom...,duplicates
4617,1295,   I like to see wiki pages when i check the acti...,1605,   On www.redmine.org if you go to the activity t...,relates
4618,1294,   It would be a nice feature to be able to show/...,10525,"   On small screens (Netnooks, laptops) the sideb...",duplicates
