,id1,Description1,id2,Description2,Type of dependency
8028,49087,   Feature suggested by Christian Weiske:\r\n\r\n...,15385,"   Context sensitive help has only ""..."" [sic!]\n...",independent
8029,43431,   hi\r\n\r\ndo you plan to include all just regi...,86310,  To simplify the management of crop variants a ...,independent
8030,60607,"   Hello,\r\n\r\nare there any plans to update di...",81711,   There is very often a need to get real data fo...,independent
8031,32933,"   When an user replies to an issue, he/she is de...",23655,   If you try to map record-icons on complex reco...,independent
8032,7493,   [was 0013694 on bugs.typo3.org]\r\nIn archive ...,82004,  I want to make it possible to render some cont...,independent
8033,33222,   DAM (1.2.4)\r\nworkspaces (v.4.5.9)\r\n\r\nUsi...,29296,   This patch request adds the possibility to def...,independent
8034,47456,   All ManyToOne and OneToOne Relations of Object...,86354,"  **Summary**\r\nThe function ""Notify me by emai...",independent
8035,34428,   I opened up this issue as a reference for a br...,13034,   Currently if you're deleting an address you ge...,independent
8036,43898,   Conflict with Org +Repertoire\r\n\r\n4.6 tt_co...,1230,"   Hi Francois,\r\n\r\nwhat i really miss is a ho...",independent
8037,84523,"  Hi,\r\n\r\nit would be nice if I could use the...",38635,   Actually there is no marker for displaying num...,independent
8038,38169,"   Currently, the content of meta tags, page titl...",73569,   In older versions there was a hook for alterna...,independent
8039,52695,   * allow creation of groups for the scheduler (...,4648,   Currently it's not possible to use the textbox...,independent
8040,67728,   in a talk about CMS features someone mentioned...,47877,   With the old version of htmlarea and TYPO3 (TY...,independent
8041,11427,   It would be nice to have the possibility to ov...,37926,"   I've just created an error page, which is show...",independent
8042,35195,"   At the moment, the following is allowed:\r\n\r...",83843,  HTML5 input types are enabled and the default ...,independent
8043,32809,   Add hooks to be able to extend the browse link...,11077,   I've uploaded a patch which provides a gender ...,independent
8044,26603,"   It would be nice, if the IP condition can also...",15060,"   I wote an XCLASS for this problem, but I think...",independent
8045,62346,   Although it's only a viewhelper i think f:comm...,32070,   is it possible to link the popup image to an i...,independent
8046,22544,   Maybe this could be a new feature which should...,1140,   In case a survey is being held under different...,independent
8047,68384,   At the moment all files and folders are loaded...,30420,   s.t.,independent
8048,8506,   Add contextual help for all fields.,8372,"   Implement a way to display a localized notice,...",independent
8049,60937,"   This Issue has been created, so that the exten...",3464,   Currently the same icon is used for all schedu...,independent
8050,5226,   I was searching for a bug some hours ago: No e...,1019,   The folder of the files which are listed shoul...,independent
8051,82511,  When you cant use jQueryUi due to conflicts wi...,33657,   http://typo3.org/extensions/repository/view/ad...,independent
8052,11046,"   Hi,\r\n\r\nif I want to use BE-User settings l...",40463,"   Hi mates,\r\nI think that could be usefull add...",independent
8053,83819,"  If I use the API to change values via PHP, I m...",32917,   Please implement the possibility to use a logi...,independent
8054,86354,"  **Summary**\r\nThe function ""Notify me by emai...",39936,   The function registerTagAttribute is used to r...,independent
8055,29176,   Use a template for the notification email's co...,91941,"  For extension development, it would be helpful...",independent
8056,326,"   For Bugs it works find with #320, so what abou...",39638,"   Hi,\r\n\r\nthis feature adds the possibility t...",independent
8057,60062,"   This Issue has been created, so that the exten...",17126,   by using in the TypoScript Setup Code:\r\n\r\n...,independent
8058,59244,   In order to be able to publish f.e. page and p...,12340,   The tx_linkvalidator_linkTypes_Interface curre...,independent
8059,71251,"   Flash messages have different queues, dependin...",14425,   We're running a fairly old version of mediawik...,independent
8060,13238,   When entering a news record with a start date ...,77080,   I expect that my fe_typo_user session is perma...,independent
8061,12502,   The translate view helper works great bug woul...,17382,   There should be a delete button/link in the ye...,independent
8062,36509,   maybe add to the documentation that uri redire...,34381,   This is feature request for having the possibi...,independent
8063,63527,   https://typo3.org/typo3-cms/roadmap/\r\n\r\nTh...,54832,"   Current rendering\r\n\r\n<input type=""radio"" c...",independent
8064,21163,   Mouseover on content elements makes in the pag...,33657,   http://typo3.org/extensions/repository/view/ad...,independent
8065,24511,   Why deleted pages are not marked with the suff...,19992,   If you install/remove an extension this is alw...,independent
8066,31788,   doctrine has classes to cache the parsed annot...,10220,   A customer ordered a RSS-Feed for job market.\...,independent
8067,33756,   'nuff said,47048,"   Hi,\r\n\r\nI see a a lot of usecases where a w...",independent
8068,35932,   It should perhaps be possible to use a differe...,54774,"   HI,\r\n\r\nthe current Version 4.17.0 support ...",independent
8069,38080,   Use the backend module dispatcher for the tsco...,15184,   It would be nice to have an Read-Only Field-Ty...,independent
8070,62916,   Intergrate jQuery UI 1.11.2,65868,"   It seems I can't search for words containg ""#""...",independent
8071,12885,   Please find attached a patch for a complete Du...,6308,   At the moment there is no way to have Sundays ...,independent
8072,313,   Update SVN permissions automatically when addi...,14383,   In the Web->Templavoila-Module deleting an con...,independent
8073,23949,   We have created a patch to add Khmer language ...,40431,   For compatibility reasons (especially XHTML 1....,independent
8074,5784,   This feature could add a new plugin that allow...,42834,"   Perfekt wäre es, wenn man zusätzlich zu der be...",independent
8075,16548,   In case of records with additional information...,5685,   Add an API Spot for userdefined generation of ...,independent
8076,17051,   It wou nice to get into core\r\ncopy/cut/paste...,24076,   The project has been introduced at the Develop...,independent
8077,36813,   Similar to $this->output() and $this->outputLi...,45497,   When a file is used several times during a req...,independent
8078,84,   Abstract classes can not run standalone. So th...,11,   Currently each component must be configured in...,independent
8079,4190,"   Create a task that execute's once an hour, che...",15109,   Edit page header don't tell really what the me...,independent
8080,8842,   The translator class will be used for message ...,41935,   It would be nice to have an api for importing ...,independent
8081,20203,"   Right now, the tce_file ""gateway"" is a small s...",38642,"   Add options for content elements,\r\nwith corr...",independent
8082,9198,   The EM should not only search for the extensio...,73718,"   Currently it's deactivated, because it's simpl...",independent
8083,66360,   in content plugin select persons by categories...,32898,   In variables like $TYPO3_CONF_VARS['SYS']['dev...,independent
8084,33590,   The logo as seen on !http://t3con11-frankfurt....,63089,   Is it possible to make a rss feed for jobfair?...,independent
8085,85146,  I‘d like to have a possibility to read environ...,57112,   Modify user Data for example the IP address of...,independent
8086,20915,"   Sometimes, after long DB operations, DB connec...",29786,   t3lib_div::int_from_version is marked as depre...,independent
8087,6823,   There should be a special Ext Direct router fo...,49151,   Move Flowplayer files to contrib to resolve t3lib,independent
8088,36125,   The plugin will display a message in frontend ...,33827,   Remove excessive spacer before content.\r\nRem...,independent
8089,80342,   Sysextension validator for url,38152,   At the moment the linkvalidator can't check li...,independent
8090,44322,   It would be great to see an alternative to the...,55339,   The above function is public but marked as @to...,independent
8091,35135,   Testing code which uses dependency injection r...,30911,   There is a feature request to handle periods i...,independent
