,id1,Description1,id2,Description2,Type of dependency
1646,14387,   Line  1268 on class.t3lib_stdgraphic.php hardc...,14386,   Line  1268 on class.t3lib_stdgraphic.php hardc...,duplicates
1647,14387,   Line  1268 on class.t3lib_stdgraphic.php hardc...,14386,   Line  1268 on class.t3lib_stdgraphic.php hardc...,duplicates
1648,14411,"   This menu works without problems on Mac, with ...",14384,   While the context-menu in the page-tree (left-...,duplicates
1649,14344,"   If doNotCheckReferer is disabled, form mails m...",14924,   When sending a formmail TYPO3 checks if the re...,relates
1650,33136,"   Hello guys,\r\n\r\nduring my work for EXT:piwi...",14338,   Not everyone has several database accounts ava...,relates
1651,16034,   Maybe DBAL could provide a table-prefixing (eg...,14338,   Not everyone has several database accounts ava...,duplicates
1652,14335,   If you try to add tables with type InnoDB this...,14334,   If you try to add tables with type InnoDB this...,duplicates
1653,14335,   If you try to add tables with type InnoDB this...,14334,   If you try to add tables with type InnoDB this...,duplicates
1654,70964,"  The MySQL function ""rand()"" can be used in som...",14026,   Currently the only allowed sort modes are asce...,relates
1655,13800,   Wikipedia and also out own wiki.typo3.org redi...,13794,   Some websites set cookies and redirect to othe...,relates
1656,13800,   Wikipedia and also out own wiki.typo3.org redi...,13794,   Some websites set cookies and redirect to othe...,relates
1657,13517,"   3 modes:\r\n\r\n1 => ""notify someone"" (current...",13095,"   In 4.4, the only thing an editor could do here...",relates
1658,13230,   Problem:\r\nCurrently the standard CSS_Styled_...,13229,   Problem:\r\nCurrently the standard CSS_Styled_...,relates
1659,13230,   Problem:\r\nCurrently the standard CSS_Styled_...,13229,   Problem:\r\nCurrently the standard CSS_Styled_...,relates
1660,12958,   hi\r\n\r\nsince (i suppose) Form will be inclu...,13229,   Problem:\r\nCurrently the standard CSS_Styled_...,relates
1661,13199,   see http://www.darmstadt-typo3.de/typowikimenu...,13198,   the base for the new layout:\r\nhttp://www.dar...,relates
1662,13199,   see http://www.darmstadt-typo3.de/typowikimenu...,13198,   the base for the new layout:\r\nhttp://www.dar...,relates
1663,13517,"   3 modes:\r\n\r\n1 => ""notify someone"" (current...",13095,"   In 4.4, the only thing an editor could do here...",relates
1664,12958,   hi\r\n\r\nsince (i suppose) Form will be inclu...,13229,   Problem:\r\nCurrently the standard CSS_Styled_...,relates
1665,12872,"   I couldn't find any issue about this, so I'm o...",11771,   What do you think of checking for write-permis...,duplicates
1666,27442,   The row details view in the Workspaces module ...,12868,   It is currently not possible to customize the ...,blocks
1667,24901,"   Hello guys,\r\n\r\nusing 4.5 since trunk now i...",12664,"   Hello guys,\r\n\r\nusing 4.5 since trunk now i...",duplicates
1668,12664,"   Hello guys,\r\n\r\nusing 4.5 since trunk now i...",28384,   There should be an xtype which allows us to ge...,precedes
1669,12637,   Currently pi3 displays records grouped by its ...,5956,   Sometimes merging pi3 items lists into a singl...,duplicates
1670,12344,   We have a new Mailer API in 4.5 based on Swift...,11276,   Do we _really_ need to send html mails? Use lo...,duplicates
1671,11869,"   Hello,\r\n\r\nI think a filter by fields in th...",26722,   I think a select condition to filter items in ...,relates
1672,43477,   If you unpack the dummy package in a blank vho...,11771,   What do you think of checking for write-permis...,relates
1673,12872,"   I couldn't find any issue about this, so I'm o...",11771,   What do you think of checking for write-permis...,duplicates
1674,11740,"   Hello,\r\n\r\nsometimes it is necessary to use...",34944,   this threat is associated to the ticket:\r\n\r...,relates
1675,11292,   Problem:\r\nSince PHP 5.2 we have the filter_v...,11291,   Problem:\r\nSince PHP 5.2 we have the filter_v...,relates
1676,11292,   Problem:\r\nSince PHP 5.2 we have the filter_v...,72869,  The validators have not been touched since age...,relates
1677,11292,   Problem:\r\nSince PHP 5.2 we have the filter_v...,11291,   Problem:\r\nSince PHP 5.2 we have the filter_v...,relates
1678,11291,   Problem:\r\nSince PHP 5.2 we have the filter_v...,72869,  The validators have not been touched since age...,relates
1679,60723,  It should be possible to configure the PageRen...,11287,   I should be great to be able to declare a head...,relates
1680,11286,   Fluid objects in the way of tags and braces ar...,7608,"   See Mailinglist Thread ""About limitations in F...",duplicates
1681,12344,   We have a new Mailer API in 4.5 based on Swift...,11276,   Do we _really_ need to send html mails? Use lo...,duplicates
1682,37816,   It would be nice to have additional input fiel...,10767,   it would be nice to have possibility to set my...,duplicates
1683,10680,   There is now a use case for content negotiatio...,315,   The Request object (mainly WebRequest) should ...,relates
1684,37561,   The older implementation is fairly limited to ...,10680,   There is now a use case for content negotiatio...,relates
1685,10667,   In order to comply with accessibility guidelin...,14902,   Links to Prev Page 1 Page 2 Next use onclick.\...,duplicates
1686,10431,   If your webpage contains multiple links to the...,10432,"   for now, all links are  processed  in one chun...",blocks
1687,10431,   If your webpage contains multiple links to the...,10432,"   for now, all links are  processed  in one chun...",blocks
1688,10173,   As discussed here\r\n\r\nhttp://lists.typo3.or...,23669,   New Filetypes aren't indexed.\r\n\r\nI've got ...,duplicates
1689,10045,   Now the grid support local sorting. To make th...,9751,   Fields to be defined in the structure that is ...,blocks
1690,10045,   Now the grid support local sorting. To make th...,9751,   Fields to be defined in the structure that is ...,blocks
1691,9313,   Currencies should probably be handled in a spe...,33143,   The Format.Currency ViewHelper currently only ...,relates
1692,4704,   Fluid Parsing Exceptions should contain the pa...,9211,"   Currently, if a ViewHelper throws an exception...",relates
1693,9063,   Currently multiple records are shown one after...,53941,"  TCEforms has the so called ""multi-record-edit""...",relates
1694,8774,   While discussing a widget concept (#8773) we r...,6609,   One possibility for a join implementation coul...,relates
1695,8736,"   We should provide a generic RoutePart handler,...",29972,"   We need a new Entity ""Redirect"" (in MVC/Web/Ro...",relates
1696,26688,   I'm dreaming of having a more intuitive way of...,8736,"   We should provide a generic RoutePart handler,...",duplicates
1697,8269,   The wraps of\r\n* resultInfo\r\n* pageLinks\r\...,8267,   I like the CSS to be integrated to the same ar...,relates
1698,8269,   The wraps of\r\n* resultInfo\r\n* pageLinks\r\...,8267,   I like the CSS to be integrated to the same ar...,relates
1699,8180,"   As a preparation for the selenium tests, creat...",8179,   see above ;),relates
1700,8180,"   As a preparation for the selenium tests, creat...",8179,   see above ;),relates
1701,6724,   Hi!\r\n\r\n(first: sorry for my bad english ;)...,7724,   Message Formatter is a class which formats a s...,relates
1702,6724,   Hi!\r\n\r\n(first: sorry for my bad english ;)...,7723,   Locale-dependent messages (texts) will be stor...,relates
1703,6724,   Hi!\r\n\r\n(first: sorry for my bad english ;)...,7722,   CLDR data contains information in XML format a...,relates
1704,6724,   Hi!\r\n\r\n(first: sorry for my bad english ;)...,7721,   Existing resource management subsystem needs t...,relates
1705,7720,   Locale detection can be done in web applicatio...,6724,   Hi!\r\n\r\n(first: sorry for my bad english ;)...,relates
1706,43356,   Allow Fluid arrays only in ViewHelper argument...,7608,"   See Mailinglist Thread ""About limitations in F...",relates
1707,11286,   Fluid objects in the way of tags and braces ar...,7608,"   See Mailinglist Thread ""About limitations in F...",duplicates
1708,7459,   When creating a new Content Element the result...,67750,  Suggestion for TYPO3 7.x  (I don't know if som...,relates
1709,77842,  Not sure if I'm in the right category and ther...,7459,   When creating a new Content Element the result...,relates
1710,27744,   We have multiple servers with multiple t3 inst...,7365,   It should be possible to assign testgroups or ...,duplicates
1711,7216,   I'm currently putting an Doctrine2 Package tog...,4426,   FLOW3 distribution comes with an easy to use c...,relates
1712,7216,   I'm currently putting an Doctrine2 Package tog...,4469,   Currently FLOW3 provides a command line interf...,relates
1713,7203,   I'm not exactly sure if this is a bug or a mis...,6390,   Would be great to enable the Access of Arrays ...,relates
1714,5785,   Streaming of downloads has the advantage that ...,7062,   Does the usage of ETag make sence? Tell me you...,precedes
