,id1,Description1,id2,Description2,Type of dependency
7797,14496,time dependent displaying of non cached pages,26943,hirnrni found doctrine behavioral exten,independent
7798,14640,if you are searching for certain word you w,33387,after searching the net up and down finally,independent
7799,23747,when retrieving information from url it is s,86875,fall throug option for fswitch viewhelper w,independent
7800,35822,the class utility versionnumber in fil,4453,extmgmaddtoinsertrecordstx drblob co,independent
7801,13026,add it,4665,hellornrnsince version the ajax par,independent
7802,3758,it is possible for the editor to assign teh sa,31167,currently an ajax widget stores the widgetcon,independent
7803,14315,if xhtml cleaning is activated the urls in,8915,use functions ofrnprerncobj div,independent
7804,40067,im developing and debugging customindexer,39214,when using the textfield viewhelper to render,independent
7805,29258,in you can define several environments i,78575,using enumeration constants as select criteria,independent
7806,6156,its sometimes very useful to be able to use,11420,hi alexrnrnit would be nice to disable th,independent
7807,19899,saw that indexed search already uses unzip f,46078,same as subject the last version of twitter b,independent
7808,14579,here is isset missingrnrnif thist,34313,the attached patch to makes you able to gr,independent
7809,12739,in list views the table may be sorted by hitti,2659,if we have more than one site in the system i,independent
7810,23227,the editor can not see which links are linked,6668,caretaker is already storing noderoleaddress,independent
7811,47696,if pdflatex is available on the server it wou,31007,the labels of types shown in frontend are curr,independent
7812,13238,when entering news record with start date,44654,flip it enables to browse online in pdf,independent
7813,6056,example static typoscript and functions to imp,50652,add method in shellcommandservice to replace,independent
7814,28207,importing of the current core extens,14940,hirni made access control for individual ele,independent
7815,22133,it would be nice to have params for imagemagic,60526,several browser hacks in backend css filesrn,independent
7816,1169,it would be nice to hace listview in table f,85371,provide way to make ts constants available i,independent
7817,14413,think the fix width command frame of the tas,6423,implement collection system to be able to a,independent
7818,70979,imho if the version dependencies in an,64726,extbase currently defaults to one special queu,independent
7819,24493,defining an icon for pagetreesubmenu has no,11150,the functionality intended by the extension is,independent
7820,5501,no submit possible when no answer was selected,49037,,independent
7821,18737,hirnrnit would be great if could see on,49166,would like to have an integration for the ex,independent
7822,26670,is it possible to convert images layout to i,58940,hi therernrni need the certification print,independent
7823,70838,waiting for support for,6190,this feature was suggested by jeanbaptiste jo,independent
7824,85114,hellornrnour customer needs to set the mo,17545,ive wrote patch which allows to set conte,independent
7825,33775,similar to adobe flex mxmls objectproperty,26761,it would be useful to be able to select only s,independent
7826,3109,it seems to be not supported by htmlmail,88766,the tca behaviour allowlanguagesynchronizatio,independent
