,Unnamed: 0,id1,Description1,id2,Description2,Type of dependency,label
2346,764,39870,would great configure alterna,42176,currently resolution view class,relates,1
2347,751,26139,using clipboard normal,40690,situationrnlistview one specific rec,relates,1
2348,2940,15419,hellornrni would like checkbox,14598,recently ran across fckeditor java,independent,0
2349,5452,32547,would nice configuration field,54061,create package fpmrecipesrn,independent,0
2350,569,62101,system status update test cli environ,52283,please add feature skip test,relates,1
2351,994,27988,override curl option eg forg,28344,divgeturl know hudge,relates,1
2352,523,34032,hellornrnin extension manager typo,5416,handy check backend redire,independent,0
2353,1502,15801,looking way change label,15893,release would like propose,relates,1
2354,433,61799,currently cm easyworking way fo,53421,youtube video url medium element,relates,1
2355,6002,30793,since many launch october,3444,implement tca db structure,independent,0
2356,954,37765,trying build link fluid,30777,developer hard time figuring wha,relates,1
2357,1569,15698,confphp file tstemplatets fol,14700,added support clear cache subtrees,relates,1
2358,1026,27391,would need allow uploading one,27390,flash ipad,relates,1
2359,612,39441,opinion introducing,50131,extracted issue,relates,1
2360,1050,6947,easy extend file list using hook h,5962,using eid instead implementation,independent,0
2361,7369,45167,right genericobjectvalidator b,76183,hi rnrnit would great could ad,independent,0
2362,1662,6394,attached patch allows display different,72529,fal allows file folder restricted,relates,1
2363,76,78404,acceptance test scheduler taskrn,27015,sleep iterate arrayscollections,independent,0
2364,1928,33887,consider page tree installation,77892,menu seperator desired enable,independent,0
2365,1599,13517,notify someone current,13095,thing editor could,relates,1
2366,7285,2874,need possibility display text de,6413,implement order number generation optional,independent,0
2367,3417,75166,hirnrnit would nice,26170,would great dr blob could use extensi,independent,0
2368,1454,17003,onclickpopup image extension nee,15889,using layermenus confronted,relates,1
2369,279,11292,problemrnsince php filter v,72869,validators touched since age,relates,1
2370,2246,13142,add selectfield checkboxes attibut,39837,webredirect currently expects option u,independent,0
2371,304,70964,mysql function rand used som,14026,currently allowed sort mode asce,relates,1
2372,5482,20206,id like allow editor reference reso,4352,maybe deactive role part menu shoul,independent,0
2373,5814,9071,there room improve email send,72196,attribute datarsaencryption must added,independent,0
2374,1522,15943,current way implementing content elemen,15524,would great move html code,relates,1
2375,5149,15471,em see large list,16728,additionalparams link available,independent,0
2376,211,81623,new core linkhandler functionality,79626,integrate linkhandler core,relates,1
2377,1571,63011,text response,14700,added support clear cache subtrees,relates,1
2378,1143,49972,hey guysrnrni check many issue,23085,save view button backend onl,relates,1
2379,7698,23949,created patch add khmer language,83933,currently tablegarbagecollectiontask corre,independent,0
2380,1455,16477,able display navigation,16984,treeviewphp returned title,relates,1
2381,450,60907,list module great massedit function,58628,image drag drop many file fileli,relates,1
2382,344,67690,related think worth,67679,fal image caption use link pa,relates,1
2383,610,50138,sometimes plugins felogin pa,34597,two login form page usecas,relates,1
2384,466,60835,dealing lot image quite pai,59341,applies falcapable medium field,relates,1
2385,7335,52595,extension use extension,37551,nice opportunity send ema,independent,0
2386,769,39729,basically related extbase f,39730,case backend module rely,relates,1
2387,1301,19185,current marker templating system collected,19189,write tutorial use new temp,relates,1
2388,8010,17405,encloses content element comme,23790,would great hook inside fu,independent,0
2389,1392,17763,htmlarea rte using handling,17714,possible add plugin htmla,relates,1
2390,1238,52482,currently way register mod,88351,contextrni toggle visibillity state,independent,0
2391,1351,15536,option column property added,18308,following would make life easier autho,relates,1
2392,7141,69181,hirnrnversion cm,45577,use label userfunc display meaningf,independent,0
2393,440,61351,backport change already merged flowflu,35748,element number,relates,1
2394,485,371,currently need way mb memor,51843,fluid backporter compatibl,independent,0
2395,1377,17678,move ui element around ui,17868,need menu call store edit shortcu,relates,1
2396,5249,7613,hellornrnmany thanks nice e,15455,currently done usingrntheobjstyle,independent,0
2397,3141,9537,currently possible exclude specif,57016,click calc route show,independent,0
2398,145,82211,currently possible override form defin,84133,variant allow change property f,relates,1
2399,926,32855,move add user icon beusers backend module,32753,case run view big installati,relates,1
2400,600,89218,dear server teamrnrnfor implementing,6712,current implementation introductio,independent,0
2401,8613,19521,generate apachelike logfile r,6122,add list limit pagebrowser,independent,0
2402,956,30555,developer viewhelpers would like,37460,tagbuilder allow access attr,relates,1
2403,297,71306,decided protocol sele,5369,general inconsistency issue througho,relates,1
2404,206,79888,replace knownpwassword givenpassword,79795,hi folk core teamrnrnim worki,relates,1
2405,543,53892,editing chapter recompiling take lot,68840,benchmarksrnrnfull round trip cl,relates,1
2406,7630,28057,change inclusion order sysextlangre,32985,improvement utilityarrays,independent,0
2407,3933,66047,cm javascript flashmessage api w,53803,varnish crashed add monit task keep,independent,0
2408,2014,45842,anything currently live need b,52696,sometimes schedulerjobs,independent,0
2409,4825,83843,input type enabled default,4680,possible override global,independent,0
2410,5936,84807,idea feature reduce comp,2777,include feature backend module trunc,independent,0
2411,1350,17125,id like possibility store inli,18366,addition bugreport would,relates,1
2412,207,8844,performance module add scheduler task c,87421,order monitor csp violation misconfi,independent,0
2413,452,60835,dealing lot image quite pai,52150,miss possibility delete multiple file,relates,1
2414,5451,8850,possible set width,15464,day working new fantastic,independent,0
2415,5786,49565,implement dutch translation locallangxml,526,feature request,independent,0
2416,658,46734,would safe class name get,46735,difficult eliminate unwanted brtag,relates,1
2417,300,71102,possible add csh text within,71081,structuring sort content element,relates,1
2418,874,35243,order cleanly separate domai,37212,framework support esi would giv,relates,1
2419,8280,51310,hirnrnits quite good idea tc,38149,using tx,independent,0
2420,8139,63041,replace image module group font,10740,must display date last run report,independent,0
2421,1696,7216,im currently putting package tog,4469,currently provides command line interf,relates,1
2422,216,79225,since possible use fluid,69459,new option via tsconfig allows render tt,relates,1
2423,235,9070,hellornrnunfortunately possibility,46369,system extension config option,independent,0
2424,795,38379,make eel available fluidtemplates eel,33394,boolean viewhelper attribute like fi,relates,1
2425,8549,1527,deselect category list,10413,catmenu easaly configurable f,independent,0
2426,1049,26139,using clipboard normal,65069,list view easily select multipl,relates,1
2427,1691,4704,fluid parsing exception contain pa,9211,currently viewhelper throw exception,relates,1
2428,240,77025,validation error extbase forward,70384,validation error happens form su,relates,1
2429,132,84656,might useful set target language,90825,kind followup ticket,relates,1
2430,635,48936,intersphinx mapping could easily achieved b,51280,browser reference stored documen,relates,1
2431,3518,1451,patch enable irfaq show title,15144,accessibility sometimes necessary,independent,0
2432,4077,4640,as development dr wiki ng hugely de,2442,checking packagestructurnamin,independent,0
2433,1631,37854,configurationmanager capable,16731,struggling prevent friend ie fr,independent,0
2434,196,80212,here longer term idea proposal move,92431,able version configuration,relates,1
2435,58,89389,making use function xmlr,40503,general problem xhtml suppor,relates,1
2436,1355,16786,plugins enabled let,18238,plugins enabled let,relates,1
2437,5453,11697,hi llrnrni see extensio,61720,editing permission page folder allo,independent,0
