Unnamed: 0,Unnamed: 0.1,id1,req1,id2,req2,Type of dependency,Label
229,229,32051,hi there\r\n\r\nit would be nice to be able to,79054,hello \r\n\r\nin repository will sort the,relates,1
8799,8799,6213,implement settings panel including contro,27750,adding memory storage adapter would ease usi,independent,0
1757,1757,14525,currently there is no possibility to add the,17840,when entering normal text in html area rte wit,independent,0
638,638,50739,now that has paved the way the welcome,50733,online service,relates,1
90,90,87457,this patch introduces the requirement to symfo,93197,right now only the property var annotation ca,relates,1
1199,1199,89979,afaik such method does not exist \r\n\r\n\r,22985,sometimes need locate page in page tree by,relates,1
1183,1183,29378,for album list and album view\r\n,17434,the following field configuration of parent,independent,0
2115,2115,8229,find an easy way to add social contact informa,40909,most people already have jquery implemented on,independent,0
1230,1230,87836,it should be possible to link to language ve,22113,sometimes it necessary to link to an explici,relates,1
9268,9268,2552,hello \r\n\r\nif choose some datarecords and,81676,added new table class in ckeditor yaml it,independent,0
299,299,5967,htaccess works for files only it would be bet,72529,fal allows files and folders to be restricted,relates,1
6942,6942,9880,english \r\nwhen user gives his page to the re,49191,use pwcomments for commenting news from exte,independent,0
4223,4223,32660,in order to encourage tdd we should create an,80182,hi marc \r\n\r\nin the backend flexform of the,independent,0
5924,5924,13996,for better plugin localization added some,26908,please add switch for disable / enable sendi,independent,0
6299,6299,62866,the lightbox settings in css styled content,14630,this is just copy paste from an interestin,independent,0
905,905,46216,wincache is memory key value cache similar,35818,add wincache as an option for the cache backend,relates,1
7558,7558,17432,hi \r\nin the rte htmlarea documentation they,76072,is an open source cms and could be biass,independent,0
4574,4574,45128,after having sent the recommendation would,63063,currently only an error is thrown but we migh,independent,0
1343,1343,19375,add doctype to all documents including the rte,19349,the file used as template for the rte conten,relates,1
273,273,73728,integrate bootstrap style color picker \r\nh,28950,constant txt\r\n\r\n pre \r\nconfig tx phamlp,relates,1
71,71,89292,with new feature for correlation ids,89143,the record history needs correlation id to,relates,1
7508,7508,27015,sleep has to iterate over arrays/collections,75827,currently the,independent,0
1421,1421,18044,think it would be nice if the icons in the,17868,we need menu to call store and edit shortcu,relates,1
158,158,83677,hello core team \r\n\r\ni would prefer globa,83655,add possibility to export the redirects as,relates,1
1237,1237,21902,the locate function isn supported in dbal \r,21903,in order to support new feature of templavoilà,relates,1
6556,6556,41759,we need graphics for the upcoming release,64092,hi marc \r\n\r\nthe google maps works fin,independent,0
7442,7442,16053,in class tslib pagegen php line,54037,json encode should support multiple bitmask op,independent,0
459,459,62101,the system status update tests the cli environ,52283,please add the feature to skip tests in the re,relates,1
6800,6800,81436,as part of replacing the caching framework wit,22001,the current implementation of imgressource pro,independent,0
470,470,61308,the extension tx form should allow using the,32594,specifies new attribute called placeh,relates,1
1050,1050,28302,in the frame of the ble project,28363,in the frame of the ble project it has been de,relates,1
356,356,67884,gather all ces which are not assigned to val,76564,imagine the following scenario crea,relates,1
416,416,26139,using the clipboard to other than normal,65069,in the list view you can easily select multipl,relates,1
6368,6368,11068,the attached patch add an edit icon next to,19973,problem \r\nthe processing of get/post variabl,independent,0
8999,8999,7505,some processes may require clean up of the,74531,hi after having problems to clear the cache,independent,0
680,680,66514,currently with fal there is no possibility to,48644,iam talking about \r\n\r\n\r\nimages,relates,1
2359,2359,19548,if you change the compare settings for exampl,3625,very good alternative to pmkslimbox in reg,independent,0
1522,1522,15459,filter the workspaces changes that only the,16858,like filtering based on language user pages,relates,1
4040,4040,10175,hey \r\n\r\nwhat about some kind of auto detec,40414,provide new request engine based on curl,independent,0
1724,1724,8774,while discussing widget concept we,6609,one possibility for join implementation coul,relates,1
8847,8847,41057,png\r\n svg,90179,imagine project with two page trees,independent,0
1371,1371,15422,the login error or session timed out page,19152,as part of implemented this idea \r\npa,relates,1
7064,7064,76137,hi team \r\n\r\ni like to request an install,14133,create user give him the rights to edit,independent,0
4520,4520,2880,create tx ptmvc controllerfrontendtabbed ext,36492,use div isvalidurl to validate url an,independent,0
577,577,53837,in pbsurvey issue new question type,53835,new question type needs to be added called,relates,1
1803,1803,89507,it would be great if there were description,65767,add new dropdown menu item that displays var,independent,0
8955,8955,25112,as written in andwhere can become dep,45377,it would be great to have viewhelper for eas,independent,0
8337,8337,4043,when listing exiting tasks there no text li,60070,on it was possible to choose which,independent,0
122,122,85986,the default behaviour of the inline tca input,24019,the current implementation always adds new irr,relates,1
1293,1293,30271,problem \r\ncurrently password transmission an,20382,problem currently backend and frontend login,relates,1
1486,1486,17322,it would be fine if editor can set in rtehtml,22286,those urls get mangled rte and possibly part,relates,1
7291,7291,16534,current behaviour is that the starting url is,17802,adds the two fields crdate and cruser id to th,independent,0
599,599,52471,note this issue came about from issue,22992,atm meta tags are added with complete html tag,relates,1
7170,7170,92462,the following viewhelpers are missing the abil,3758,it is possible for the editor to assign teh sa,independent,0
6236,6236,50848,after hours of debugging thought this extens,3663,hey \r\n\r\na nice addition would be if we cou,independent,0
3224,3224,77791,the tree view could get quite complex if you,80816,for usage of user name data provided by ldap,independent,0
1650,1650,33136,hello guys \r\n\r\nduring my work for ext piwi,14338,not everyone has several database accounts ava,relates,1
